"No.","Time","Source","Destination","Protocol","Length","HID Data","Info"
"649","3.502935","1.1.1","host","USB","35","00fe0100feff0100","URB_INTERRUPT in"
"651","3.503935","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"653","3.504934","1.1.1","host","USB","35","0000020000000200","URB_INTERRUPT in"
"655","3.505935","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"657","3.506936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"659","3.507934","1.1.1","host","USB","35","00ff0100ffff0100","URB_INTERRUPT in"
"661","3.509935","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"663","3.510934","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"665","3.512936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"667","3.515936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"669","3.518934","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"671","3.520935","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"673","3.524936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"675","3.529938","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"677","3.532936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"679","3.534935","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"681","3.537936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"683","3.539935","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"685","3.540934","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"687","3.542935","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"689","3.544936","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"691","3.545939","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"693","3.546936","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"695","3.547937","1.1.1","host","USB","35","0000020000000200","URB_INTERRUPT in"
"697","3.548936","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"699","3.550935","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"701","3.551934","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"703","3.552934","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"705","3.553936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"707","3.554935","1.1.1","host","USB","35","0002000002000000","URB_INTERRUPT in"
"709","3.555935","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"711","3.556935","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"713","3.557936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"715","3.558934","1.1.1","host","USB","35","0002010002000100","URB_INTERRUPT in"
"717","3.560934","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"719","3.561937","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"721","3.562936","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"723","3.563937","1.1.1","host","USB","35","0000020000000200","URB_INTERRUPT in"
"725","3.565935","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"727","3.566935","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"729","3.567934","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"731","3.568934","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"733","3.570935","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"735","3.571935","1.1.1","host","USB","35","0002000002000000","URB_INTERRUPT in"
"737","3.572936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"739","3.573935","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"741","3.574934","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"743","3.575934","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"745","3.576934","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"747","3.577936","1.1.1","host","USB","35","0002000002000000","URB_INTERRUPT in"
"749","3.578937","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"751","3.580935","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"753","3.581935","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"755","3.582935","1.1.1","host","USB","35","0002000002000000","URB_INTERRUPT in"
"757","3.583934","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"759","3.584935","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"761","3.585934","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"763","3.586935","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"765","3.587935","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"767","3.589935","1.1.1","host","USB","35","0002010002000100","URB_INTERRUPT in"
"769","3.591935","1.1.1","host","USB","35","0003000003000000","URB_INTERRUPT in"
"771","3.593937","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"773","3.594938","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"775","3.595935","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"777","3.597936","1.1.1","host","USB","35","0003010003000100","URB_INTERRUPT in"
"779","3.598935","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"781","3.599935","1.1.1","host","USB","35","0002000002000000","URB_INTERRUPT in"
"783","3.600935","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"785","3.601935","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"787","3.602935","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"789","3.603934","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"791","3.604935","1.1.1","host","USB","35","0003010003000100","URB_INTERRUPT in"
"793","3.605935","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"795","3.606935","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"797","3.607935","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"799","3.608934","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"801","3.609936","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"803","3.610936","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"805","3.611936","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"807","3.612937","1.1.1","host","USB","35","0002000002000000","URB_INTERRUPT in"
"809","3.613937","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"811","3.614936","1.1.1","host","USB","35","0002010002000100","URB_INTERRUPT in"
"813","3.615936","1.1.1","host","USB","35","0002000002000000","URB_INTERRUPT in"
"815","3.617936","1.1.1","host","USB","35","0002010002000100","URB_INTERRUPT in"
"817","3.618935","1.1.1","host","USB","35","0003000003000000","URB_INTERRUPT in"
"819","3.619935","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"821","3.620935","1.1.1","host","USB","35","0003020003000200","URB_INTERRUPT in"
"823","3.621935","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"825","3.622935","1.1.1","host","USB","35","0003000003000000","URB_INTERRUPT in"
"827","3.623935","1.1.1","host","USB","35","0002000002000000","URB_INTERRUPT in"
"829","3.624935","1.1.1","host","USB","35","0002020002000200","URB_INTERRUPT in"
"831","3.625936","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"833","3.626935","1.1.1","host","USB","35","0002010002000100","URB_INTERRUPT in"
"835","3.627935","1.1.1","host","USB","35","0002010002000100","URB_INTERRUPT in"
"837","3.628938","1.1.1","host","USB","35","0002000002000000","URB_INTERRUPT in"
"839","3.629937","1.1.1","host","USB","35","0003020003000200","URB_INTERRUPT in"
"841","3.630936","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"843","3.631935","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"845","3.632935","1.1.1","host","USB","35","0002000002000000","URB_INTERRUPT in"
"847","3.633936","1.1.1","host","USB","35","0002000002000000","URB_INTERRUPT in"
"849","3.634935","1.1.1","host","USB","35","0002010002000100","URB_INTERRUPT in"
"851","3.635935","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"853","3.637937","1.1.1","host","USB","35","0002020002000200","URB_INTERRUPT in"
"855","3.639937","1.1.1","host","USB","35","0002000002000000","URB_INTERRUPT in"
"857","3.640935","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"859","3.641937","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"861","3.642937","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"863","3.644938","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"865","3.646937","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"867","3.647936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"869","3.649937","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"871","3.650935","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"873","3.653936","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"875","3.654935","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"877","3.656936","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"879","3.659937","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"881","3.660935","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"883","3.661936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"885","3.663937","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"887","3.666938","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"889","3.668935","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"891","3.670937","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"893","3.672935","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"895","3.675937","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"897","3.680937","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"899","3.681937","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"901","3.687936","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"903","3.689937","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"905","3.694940","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"907","3.698937","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"909","3.700936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"911","3.702935","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"913","3.703937","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"915","3.707938","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"917","3.708936","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"919","3.713938","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"921","3.716937","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"923","3.717936","1.1.1","host","USB","35","0002010002000100","URB_INTERRUPT in"
"925","3.719935","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"927","3.721938","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"929","3.722937","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"931","3.724943","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"933","3.725936","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"935","3.728937","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"937","3.730937","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"939","3.731936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"941","3.732936","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"943","3.734937","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"945","3.735936","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"947","3.737937","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"949","3.738937","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"951","3.739936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"953","3.740936","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"955","3.741935","1.1.1","host","USB","35","0002000002000000","URB_INTERRUPT in"
"957","3.742936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"959","3.743936","1.1.1","host","USB","35","0002000002000000","URB_INTERRUPT in"
"961","3.744936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"963","3.745938","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"965","3.746938","1.1.1","host","USB","35","0001020001000200","URB_INTERRUPT in"
"967","3.747937","1.1.1","host","USB","35","0001020001000200","URB_INTERRUPT in"
"969","3.748936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"971","3.749936","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"973","3.750936","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"975","3.751936","1.1.1","host","USB","35","0002010002000100","URB_INTERRUPT in"
"977","3.752936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"979","3.753937","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"981","3.754938","1.1.1","host","USB","35","0001020001000200","URB_INTERRUPT in"
"983","3.755937","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"985","3.756936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"987","3.757936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"989","3.758935","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"991","3.759935","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"993","3.760935","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"995","3.762938","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"997","3.763936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"999","3.764936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"1001","3.766936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"1003","3.768936","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"1005","3.770938","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"1007","3.773936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"1009","3.776936","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"1011","3.778937","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"1013","3.780938","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"1015","3.782937","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"1017","3.783936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"1019","3.785937","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"1021","3.787938","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"1023","3.789937","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"1025","3.790936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"1027","3.791936","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"1029","3.792936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"1031","3.793938","1.1.1","host","USB","35","0002010002000100","URB_INTERRUPT in"
"1033","3.795937","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"1035","3.796938","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"1037","3.797937","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"1039","3.798936","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"1041","3.799936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"1043","3.800936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"1045","3.802937","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"1047","3.803938","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"1049","3.804936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"1051","3.805936","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"1053","3.807936","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"1055","3.810937","1.1.1","host","USB","35","0002010002000100","URB_INTERRUPT in"
"1057","3.813937","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"1059","3.814937","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"1061","3.818938","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"1063","3.820937","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"1065","3.824938","1.1.1","host","USB","35","0000020000000200","URB_INTERRUPT in"
"1067","3.826937","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"1069","3.831939","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"1071","4.005949","1.1.1","host","USB","35","00fefe00fefffeff","URB_INTERRUPT in"
"1073","4.007938","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"1075","4.009938","1.1.1","host","USB","35","00ffff00ffffffff","URB_INTERRUPT in"
"1077","4.011937","1.1.1","host","USB","35","00fefe00fefffeff","URB_INTERRUPT in"
"1079","4.012939","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"1081","4.013937","1.1.1","host","USB","35","00ffff00ffffffff","URB_INTERRUPT in"
"1083","4.014937","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"1085","4.015937","1.1.1","host","USB","35","00ffff00ffffffff","URB_INTERRUPT in"
"1087","4.016937","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"1089","4.017938","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"1091","4.018937","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"1093","4.020938","1.1.1","host","USB","35","00fffe00fffffeff","URB_INTERRUPT in"
"1095","4.021938","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"1097","4.023937","1.1.1","host","USB","35","00fe0000feff0000","URB_INTERRUPT in"
"1099","4.024937","1.1.1","host","USB","35","00ffff00ffffffff","URB_INTERRUPT in"
"1101","4.025937","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"1103","4.027937","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"1105","4.028938","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"1107","4.031937","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"1109","4.035939","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"1111","4.041940","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"1113","4.045939","1.1.1","host","USB","35","00feff00feffffff","URB_INTERRUPT in"
"1115","4.046940","1.1.1","host","USB","35","00ff0000ffff0000","URB_INTERRUPT in"
"1117","4.052940","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"1119","4.168951","1.1.1","host","USB","35","0100000000000000","URB_INTERRUPT in"
